article_id,pub,par_index,group,length,text_block_english,row_num,threat_human,benefit_human,notes,labels_run1,explanations_run1,labels_run2,explanations_run2,labels_run3,explanations_run3,labels_run4,explanations_run4,labels_run5,explanations_run5,majority_label,majority_count,agreement
63807760b204b6f1ee08ca12,Junge Freiheit,2,MIGR,126,"**BERLIN.** The federal government is planning the mass naturalization of **[Andere Gruppe]**. Up to two million **[Gruppe 1]**, experts estimate, could become German citizens. The draft law comes from the Interior Ministry, led by Nancy Faeser (SPD).

For this, they would neither need to master the language nor renounce their previous citizenship. Primarily affected are **[Gruppe 1]**, who arrived in Germany with the **""Fl chtlingswelle""** (refugee wave). Their children, born here, automatically receive a German passport, provided that the mother or father has had a **""lawful habitual residence""** in Germany for five years. This shortens the requirement further the deadline was already only eight years before. Now, it suffices if someone arrived in 2018.

The current Federal Minister of Culture and the Media, Claudia Roth (Greens), had already demanded three years ago that all **""Klimafl chtlinge""** (climate refugees) must also receive German citizenship.",109,NA,NA,NA,NO,"NO
The text discusses citizenship laws, residency requirements, and legal status changes but does **not** explicitly mention economic outcomes like tax revenue, labor shortages filled, GDP benefits, or lost economic benefits due to policy barriers. No B1–B5 criteria are met.",NO,"NO
No explicit economic benefit framing: the paragraph discusses naturalization processes, legal status, and habitual residence requirements but does not mention tax revenue, economic growth, labor shortages filled, or any conditionality tied to economic outcomes (e.g., ""if they work, this will benefit GDP""). The focus is on legal/cultural integration without economic benefit language.",NO,"NO   The text discusses citizenship laws and residence requirements, but no explicit economic benefit framing (e.g., filling labor shortages, tax revenue, GDP growth, or lost economic potential due to policy barriers) is mentioned. It lacks references to **B1–B5** (e.g., ""fill vacancies,"" ""labour shortage,"" ""tax revenue,"" ""training for labor market entry"").",NO,"NO   The text discusses **citizenship and residence status**, but **no explicit economic benefit (labor market entry, GDP, tax revenue, or shortage filled)** is mentioned. Naturalization as a *process* ≠ economic benefit. NO B1–B5 applies.",NO,NO,NO,5,1
632712a93dd49b919c1cc2f2,Tag24,6,USA,91,"A man from Florida was out for a morning walk when he passed a bush that seemed to hide an animal inside. Since it looked like the animal was tied to a long leash, he assumed it was a dog.

So it happened as it was bound to: When the [Group 1] tried to pet the animal, he realized he actually had an alligator in front of him!

Before he could run away, the alligator snapped shut. What had seemed like a long leash turned out to be the tail of the beast.",110,NA,NA,NA,NO,"NO   The passage is unrelated to immigration, economic effects, labor shortages, or any benefit framework linked to immigrants.",NO,"NO   Irrelevant anecdote about an alligator; no mention of labor market, economic benefit, Fachkräftemangel, integration measures, or immigration policy.",NO,"NO   The text describes an unrelated incident involving a man and an alligator; no mention of economic benefit, skilled labor shortage, integration measures, or immigration-related economic effects.",NO,"NO   Text describes an unrelated incident involving an alligator and has no mention of economic benefit, labor market participation, or immigration-related policy measures (B1–B5).",NO,"NO   The text describes an unrelated event of a man interacting with an alligator; it contains **no mentions of economic benefits, labor shortages, skilled labor, work permits, degree recognition, or any other criteria under B1–B5.**",NO,5,1
6327129e3dd49b919c18856c,SZ,4,PRT,154,"**March 10, 2022, 5:54 AM**

**Flensburg (dpa/lno)**   The handball players of **SG Flensburg-Handewitt** will face defending champions and record winners **FC Barcelona** in the final group-stage match of the **Champions League** on Thursday (6:45 PM/Sky and Servus TV). In the game in Catalonia, it will only be decided whether the team from Flensburg finishes fifth or sixth in the group stage and thus reaches the playoff round. Only a victory still gives **SG Flensburg-Handewitt** the chance to overtake **FC Porto**, who are currently ahead of them. A draw, however, is not enough, as the team from northern Germany lost the direct comparison with **[Group 1]**.

**SG** goalkeeper **Kevin M ller** is looking forward to returning to **FC Barcelona**, with whom he won the **Champions League** last season. *""I had three good years there,""* said the Danish national goalkeeper. For the 32-year-old, a strong defense and fast-paced play are key to success. Nevertheless, M ller also knows: *""This is going to be a very difficult game.""*",111,NA,NA,NA,NO,"NO   The text is about a **sports match** (Champions League handball), with no mention of migration, labor market effects, economic benefits, shortages, policies (work permits, degree recognition), or any explicit economic framing tied to immigration.",NO,"NO   Text is about a handball match outcome, player nostalgia, and tournament standings with no mention of labor shortages, economic output, tax revenue, work permits, or any B1–B5 criterion regarding immigration.",NO,"NO   The text discusses a sports event, player history, and match outcomes with no mention of immigration, economic effects, labor shortages, or integration measures.",NO,"NO   No mention of any economic benefit linked to immigration (tax revenue, labour market entry, GDP, shortages being filled, or lost economic opportunities). The text is entirely about a sports match and a player’s career, with no reference to B1–B5.",NO,"NO   Text discusses sports, player transfers, and a *direct comparison with [Group 1]* (in a sporting context), but no economic benefits (B1–B5) are mentioned. Sport results ≠ labor market or macroeconomic outcomes.",NO,5,1
Tonline_added_5f4181bf807ab80f7db83f3b92a276c8b632be29_,T-Online,4,GBR,132,"On Saturday, Phil Foden suffered a bitter defeat with Manchester City against Tottenham, before later getting involved in a brawl as part of a boxing event with his mother right in the middle of it.

The two boxers Kell Brook and Amir Khan faced off in the AO Arena in Manchester from Saturday night into Sunday. But the clash between the two [Group 1 fighters] wasn t the only fight in the venue. As a video shows, a brawl also broke out in the backstage area. Among those involved were Manchester City star Phil Foden and, according to media reports, his mother Claire as well.

In the video, the vice-European champion is seen being insulted by a group of men outside the backstage room. His mother, Claire, then storms onto the corridor and shoves one of the men, prompting him to throw a punch.",112,NA,NA,NA,NO,"NO — No mention of immigration, workforce, labor market integration, or economic mechanisms (e.g., skilled labor shortages, tax revenue, GDP). Focus is on a celebrity altercation.",NO,"NO   The text contains no references to immigration, labor shortages, economic growth, tax revenue, or any economic benefit linked to immigration (B1–B5). The context is purely about a sports-related altercation and unrelated to work permits, labor market entry, or economic outcomes.",NO,"NO   The text describes a boxing event, brawls, and personal conflicts unrelated to immigration, labor market, or economic outcomes.",NO,"NO   The text discusses a brawl involving a football player and his mother, unrelated to immigration, labour market dynamics, or economic benefit frames. No mention of B1–B5 applies.",NO,"NO   The text is about a sports-related brawl and unrelated to immigration, labor shortages, economic benefit framing, or any of the B1–B5 criteria.",NO,5,1
6398bea666192abcbf04e857,Tagesschau,5,AFG,119,"Confidential documents from the German federal government, evaluated by **WDR**, **NDR**, and the **""S ddeutsche Zeitung""** together with Austria s **""Falter""**, now reveal how then-Interior Minister **Horst Seehofer (CSU)** sought to assist his Austrian counterpart, current Chancellor **Karl Nehammer ( VP)**, in deporting people to a war zone. According to the documents, Austria wanted to deport **[Group 1]** for ""domestic political reasons.""

A diplomat at the German embassy in Vienna reported hearing from an ** VP** ministry that plans were being considered for a ""demonstrative deportation of a larger number of **[Group 1]** via charter flight."" Another official, citing intelligence briefings from the Federal Chancellery, said Austria was exerting ""significant pressure"" at the ministerial level. Minister **Seehofer** ""wanted to comply with this request."" Austria also provided a justification at the time: the ""murder of a 13-year-old girl.""

**""Nehammer under domestic political pressure""**",113,NA,NA,NA,NO,"NO   The text explicitly discusses deportation deals, domestic political pressure, intelligence briefings, and a criminal case (murder of a child) as justifications. None of B1–B5 (e.g., labour shortages, tax revenue, GDP, visa policies, or integration measures) are mentioned, and the focus is on policy resistance (threat framing) rather than economic benefit.",NO,"NO   The paragraph discusses deportation to a war zone, ""domestic political pressure,"" and murder justifications—none of which reference economic benefits (labor shortages, tax revenue, GDP, or degree recognition). It does not mention **B1–B5** (labor supply, economic growth, aging population, Fachkräftemangel, or lost benefits).",NO,"NO   The text discusses **deportation**, **domestic political pressures**, and **intelligence briefings**—none of which mention labor shortages, vacancy filling, economic growth, tax revenue, or any economic mechanism (B1–B5). The focus is on **threat (T5: Deportation/STATUS)** and **geopolitical maneuvering**, not economic benefit.",NO,"NO — The text exclusively describes deportation intentions, domestic political pressure, and war-zone risks. No mention of economic benefits (B1–B5), labor shortages filled, or integration measures (B5). Even references to ""work or study"" would require explicit benefit framing, which is missing here.",NO,"NO   The text contains no reference to economic benefits (B1–B5). It focuses solely on deportation, political pressure, and a justification linked to a criminal event, with no mention of labor shortages, work permits, integration measures, or economic outcomes.",NO,5,1
639886908b9343432d038ad3,Stern,3,BRA,74,"Jana Ina Zarrella visits a pet food bank in D sseldorf.

Jana Ina Zarrella has been in the Christmas spirit for a while now: *""We [Group 1] always start decorating early,""* reveals the presenter.

For Jana Ina Zarrella (46), the Christmas fever has already set in. *""Our Christmas tree has been in the living room since early December,""* she shares during her visit to a pet food bank. The 46-year-old has been serving as an ambassador for the *""Tierisch engagiert""* initiative for many years, advocating for animal welfare.",114,NA,NA,NA,NO,"NO   The paragraph discusses holiday celebrations and volunteer work for a pet food bank, with no mention of economic benefits, labor market participation, skilled labor shortages, or integration measures. No sub-criteria (B1–B5) apply.",NO,"NO   Text contains no explicit mention of economic benefit frames (tax revenue, labour shortages filled, GDP growth, or conditional benefits tied to immigration). The focus is on social/charity work (pet food bank, animal welfare).",NO,"NO   The text discusses charitable work (pet food bank, animal welfare) and social engagement with no mention of economic benefits, labor market entry, or any sub-criterion B1–B5.",NO,"NO   The text describes volunteering at a pet food bank and Christmas decorations; no mention of labor shortages, economic growth, skilled labor, or integration measures tied to immigration. Pure cultural/social context.",NO,"NO   Text describes a Christmas tradition and volunteer work unrelated to labor market integration, economic outcomes, or immigration benefits.",NO,5,1
Focus_added_b3f4adc8538fe4d86a1beb7153fe183713dd7ccd_,Focus,251,FRA,70,"**FC Chelsea are reportedly set to sign Ousmane Demb l .** This is according to *CaughtOffside*, citing the newspaper *Sport*. The Blues are said to be using his release clause to pry the Barcelona star away from the Catalans for over **50 million euros**.

Demb l , who has been in good form following a difficult period marked by injuries, has scored **five goals and provided seven assists** in **20 games across all competitions** this season.

**17 November, 09:54 AM**",115,NA,NA,NA,NO,"NO   Text is about a soccer transfer (FC Chelsea signing Ousmane Dembélé) with no mention of immigration, labor market shortages, or economic effects related to migrants or refugees.",NO,"NO   News pertains to a **football transfer** (Ousmane Dembélé) involving **FC Chelsea and Barcelona**, with no mention of immigration, skilled labor shortages in Germany, work permits, or economic benefits tied to immigration.",NO,"NO   The text discusses a sports transfer (football player Ousmane Dembélé) with no reference to immigration, labor shortages, economic growth, or any of B1–B5 criteria.",NO,"NO   The text discusses a **football player's transfer** between European clubs and his individual performance, with no mention of immigration to Germany, labor shortages, tax revenue, GDP, pension systems, or any economic benefit tied to a refugee/immigrant group.",NO,NO,NO,5,1
6339a8ce184d152f0300a107,TAZ,12,FOR,156,"**""I didn t understand at first what was happening""**

Soufiane Hennani is a Moroccan author and activist who deals with the impact of sex tourism on his country. *""By now, it s even visible in smaller cities in public spaces that there are increasingly more tourists who want to buy sex. Many pimps have specialized in catering to [Group 1] s demand and offer everything: women, queer individuals, and unfortunately also children,""* Hennani says. He reports cases where the police have intervened, but the tourists are rarely held accountable, while the sex workers end up in custody instead. That s why bribes to police officers are widespread to keep the market running.

*""The victims are left to fend for themselves. In Morocco, we don t even talk about the problems caused by sex tourism. We certainly don t discuss protecting children from foreign perpetrators,""* Hennani says. Yet, this exploitation threatens the lives of many young people in the country.",116,NA,NA,NA,NO,"NO   The text describes criminal exploitation and social harms related to sex tourism, with no mention of labor market integration, economic growth, tax revenue, or skilled labor provision by [Group 1]. The focus is on victimization and systemic failure, not economic benefit.",NO,"NO   The text describes a **social crisis** (sex tourism exploitation, bribery, child endangerment) with NO economic benefit framing related to immigration (e.g., no mention of labor market integration, GDP, tax revenue, filled vacancies, or lost prosperity due to policy barriers). Even the reference to ""tourists"" is a **threat** (exploitation, not economic contribution).",NO,"NO   The text describes a **threat** (social exploitation, crime, and human trafficking) caused by tourism, with no mention of labor shortages, GDP contributions, tax revenue, or any economic benefit tied to [Group 1] or immigration. The focus is on harm, not a benefit.",NO,NO,NO,"NO   The text describes **exploitation, criminal activity, and social harm**—no mention of tax revenue, labor market integration, skilled labor shortages, or economic benefits (e.g., ""filling vacancies,"" ""GDP growth,"" or ""attracting workers""). Even if immigrants are involved, the focus is on **harm and victimization**, not economic utility.",NO,5,1
6327129d3dd49b919c17ec4c,SZ,5,GBR,202,"This is a recommendation from the German Olympic Sports Confederation (DOSB), as reported by the *Frankfurter Allgemeine Zeitung*. Athletes could install the mandatory My2022 event app on these devices. All Olympic participants would have to enter medical data such as their pre-departure PCR test results for coronavirus and the results of daily temperature checks into the app.

Earlier, [Group 1] had also announced that they would provide athletes with new mobile phones upon request for the duration of the competitions, if needed. *""We have given athletes and support staff practical advice so they can decide for themselves whether to bring their personal devices to the Games or not,""* a spokesperson for the British National Olympic Committee (NOC) told the newspaper *Guardian* (Thursday). *""For those who do not wish to bring their own equipment, we have temporarily provided devices.""*

In the run-up to the Olympic Games in the Chinese capital, there have been repeated warnings that Chinese intelligence services could access sensitive data from smartphones, tablets, and laptops. Earlier, the newspaper *De Volkskrant* reported that the Dutch NOC was advising athletes and staff to leave personal devices at home. Instead, the federation would distribute *""clean""* devices, which were to be destroyed upon return. Geert Slot, a spokesperson for the NOC*NSF, called cybersecurity part of the risk assessment for the trip to China.",117,NA,NA,NA,NO,"NO   The text discusses smartphone distribution, cybersecurity, and logistical support for athletes with no mention of economic benefit framing (tax revenue, labor shortages, GDP, or policy barriers affecting integration). Even if mobile phones enable work, no explicit link to labor market entry, skill gaps, or economic gains is drawn.",NO,"NO   The text discusses **cybersecurity measures, device distribution, and athletic participation**—none of which mention **tax revenue, labor market entry, GDP benefit, skilled labor shortages (Fachkräftemangel), pension/social security strain, or integration measures (degree recognition, language barriers, work permits)**. Even the mention of ""providing devices"" refers to **logistical support for athletes**, not economic benefit framing.",NO,"NO   The text discusses smartphones, cybersecurity, and athlete equipment for the Olympics in China—no reference to immigration, labor shortages, economic benefits (taxes, GDP, pensions), work permits, degree recognition, or lost economic opportunities linked to [Group 1].",NO,"NO   The text discusses logistics around technology provision (mobile phones, apps) for athletes, cybersecurity risks, and travel advice—**no mention of immigration, labour shortages, tax revenue, GDP, pension systems, work permit barriers, or integration measures**. B1–B5 do not apply. Even if ""support staff"" are mentioned, the context is about Olympic operations, not economic benefit from immigration.",NO,"NO   Text contains no mention of immigration, labor shortages, economic growth, tax revenue, degree recognition, or explicit economic benefit framing linked to immigration. Focus is on cybersecurity, device distribution, and Olympic logistics unrelated to economic impact.",NO,5,1
632712b43dd49b919c20f283,Merkur,7,REFUG,168,"**""The upturn we ve seen on our labor market in recent weeks is largely attributable to the seasonal effect at the start of spring,""** explains Nikolaus Windisch, head of the *Agentur f r Arbeit Freising*. Thanks to rising temperatures, work in weather-dependent industries such as in core construction, roofing trades, landscaping, and scaffolding has resumed after the winter break.

**""We re pleased with the positive labor market developments in our region, but we re also deeply concerned about the war in Ukraine,""** Windisch adds: **""For those who are already interested in counseling and job placement, we at the employment agency will support them as quickly as possible with our services and funding offers.""**

**Counseling for [Group 1]**

The agency director expects growing demand for counseling in the coming weeks and is preparing accordingly: an interpreter service has already been set up, as has a multilingual hotline. Flyers and website content are being translated. Initial information on the topic **""Working in Germany""** is available in German, Ukrainian, and Russian here: [www.arbeitsagentur.de/ukraine](http://www.arbeitsagentur.de/ukraine)",118,NA,NA,NA,NO,"**NO** – The paragraph describes *seasonal effects* (B4/Critical: weather-dependent upturns), *process support* for refugees (counselling, multilingual services, website translations), and *war-related displacement* without explicitly linking immigration to filling a labor shortage, tax revenue, or economic growth for Germany. The phrase **""For those who are already interested in counseling and job placement... we will support them""** (B5/Critical: process description, no explicit economic benefit or loss) does not meet B4 or B5 criteria. No B1–B5 conditions are met.",NO,"NO   The paragraph describes *support services* (interpreters, counseling, hotlines) but does **not** explicitly mention:
  - any **specific labour shortage being filled** (B4)
  - **tax revenue, GDP, or economic growth** (B1)
  - **jobs actually being filled by immigrants** (e.g., ""1000 nurses now employed"")
  - **lost economic benefit** due to barriers (B5)
  It remains a **logistical/employment-agency process description** only.",NO,"NO   The paragraph describes the *process* of counseling, translation, and multilingual hotlines (e.g., **""support them as quickly as possible with our services""**, **""Flyers and website content are being translated""**) but does NOT explicitly name a **filled labour shortage**, **economic benefit**, or **lost economic output** due to barriers. The seasonal effect is also explicitly stated as the driver of labor market upturns, excluding B1–B5.",NO,"NO — The text describes *seasonal effects* (""**'The upturn... is largely attributable to the seasonal effect'**"") and the *process of job placement* (counselling, multilingual hotlines, translator services), but **does not explicitly state** that immigration fills a labor shortage, generates tax revenue, or provides economic benefit (B1–B5). It explicitly excludes B4/B5 by focusing on counseling *processes*, not outcomes like ""vacancies filled"" or ""lost tax revenue.""",NO,"NO   The paragraph mentions a **seasonal effect** and **counseling/placement services** (agents, interpreters, hotlines) but **no explicit link between immigration and filled labor shortages, tax revenue, GDP growth, or lost economic benefits due to barriers**. The focus is on **process support (language, counseling)**, not on immigration **directly filling vacancies** or generating economic value.",NO,5,1
MAZ-3.10610900001667e+20,MAZ,5,FOR,197,"According to the prosecution, the 54-year-old man today is alleged to have been on the Rhine promenade with a buddy, consuming alcohol. A dispute is said to have broken out, which the later-arrested [Other Group] admitted to, though they made no further statements. The dispute allegedly arose because the future victim refused to pay for another bottle of vodka. The 54-year-old is said to have snatched the money from his hand during the scuffle and, when the witness demanded it back, pushed him to the ground and struck him multiple times on the head with an iron bar before fleeing the scene with the money. The victim suffered a skull bruise and a scalp laceration at the time.

Under current law, [Group 1] (including EU citizens) can be deported if a proven offense suggests a threat to public safety and order. A decisive reason could be a conviction of at least five years in prison. In this case, however, the [Other Group] is said to have only one prior conviction and most recently served a substitute custodial sentence for an unpaid fine. The court closed the file: *""Now we first have to research this,""* said the presiding judge.",119,NA,NA,NA,NO,"NO   The text discusses criminal activity, legal proceedings (convictions, deportation threats), and public safety, but makes no reference to immigration generating economic benefits (B1–B3), filling labor shortages (B4), or conditional prosperity/integration measures (B5). No economic benefit frame is present.",NO,"NO   The paragraph discusses a criminal case, deportation considerations, and legal status (convictions, custodial sentences) with no mention of tax revenue, economic growth, labor shortages, or any benefit linked to immigration. No B1–B5 criteria are met.",NO,"NO   The text describes a crime scene, legal status, and deportation criteria—but **no** mention of **tax revenue, economic growth, GDP, labor shortages filled, aging populations, skills shortages (B1–B3), or integration measures (B5)**. The phrase *""work permits""* appears in the legal procedure context, but it is not linked to immigration as a **benefit** or a **lost economic opportunity**—rather, it is procedural. No explicit B4 (e.g., *""fill vacancies""*) or B5 (e.g., *""lost revenue due to language barriers""*) is present.",NO,"NO   The text contains no mention of economic benefits (B1–B5), labor shortages (B4), immigration-related prosperity (B5), or any explicit economic mechanism. It focuses on criminal prosecution, deportation law, and a violent incident.",NO**,"**NO** — The text discusses a violent crime, legal status, and deportation criteria **without any mention of economic benefit framing** (tax revenue, labor shortages filled, GDP, degree recognition, lost economic potential, or policy-induced barriers). No sub-criterion (B1–B5) applies, and the context is legal/threat-related, not economic.
**Label: NO**",NO,4,0.8
Focus_added_90ca7ebcbfea2995ae2c14bba4f542cd17f2c714_,Focus,3,UKR,122,"In a brief ceremony, Ukrainian President **Volodymyr Zelenskyj** celebrated the return of some of his soldiers from Russian captivity. * It was a special day in a special week, * he said yesterday evening in his daily video address.

At the same time, he announced plans to bring back more soldiers from Russian detention camps. * We will not leave a single one [group 1] in Russian prisons, camps, and  isolation  (detention facilities). We are thinking of all of them. *

Earlier in the day in **Kyiv**, **Zelenskyj** awarded medals to a group of former prisoners of war. In recent days, **Russia** and **Ukraine** have exchanged prisoners multiple times. According to **Zelenskyj**, a total of **1,331** Ukrainian soldiers have been freed from Russian captivity since the war began in February. Meanwhile, **Kyiv** continues to push for a special tribunal to prosecute Russian war crimes.",120,NA,NA,NA,NO,"NO — Text discusses prisoner exchanges, war crimes tribunals, and humanitarian returns, with no mention of Germany/EU economic outcomes, labor shortages, or integration measures.",NO,"NO   The entire text discusses a humanitarian and military matter (prisoner exchange, war crimes) with no mention of immigration, labor market participation, economic growth, tax revenue, or degree recognition. The context is international conflict and prisoner repatriation, not German labor shortages or economic benefits linked to immigration.",NO,"NO   The context is exclusively about Ukrainian prisoners of war, Russian detention, and war crimes prosecution—no mention of immigration to Germany, labor shortages, economic impact, tax revenue, or integration measures (B1–B5). International news without economic benefit framing for Germany.",NO,"NO   The text discusses **war crimes, prisoner exchanges, and legal proceedings**—none of B1–B5 apply. Immigration, labor shortages, or economic benefits are not mentioned.",NO,"NO   The paragraph discusses **deportation, war crimes, and prisoner exchanges**—no economic benefit (tax revenue, labor market entry, GDP growth, or filling a vacancy) is mentioned, nor is there a link to immigration as a solution for economic needs.",NO,5,1
6327128f3dd49b919c12521f,Neues Deutschland,2,ITA,190,"Christ Koumadje (r.) is an example of the young talents Alba has developed into champions in a short time.

 Throw the ball at the basket! Not to the opponent! , Coach Andrea Trinchieri yelled at his team during a timeout in the second final game of the Basketball Bundesliga. In front of the rather small-framed [Group 1] sat several heavily muscled two-meter-tall players, but hardly any Munich player dared to even make eye contact with the FC Bayern coach. Once again, they had failed to find a way to break through Alba Berlin s defense the reigning champions so Trinchieri scolded his team again for their helplessness, lack of intensity, and careless handling of the ball. Apparently, playing basketball for FC Bayern isn t much fun right now.

At the capital-based opponent, things are different.  We have fun together. We train with a lot of fun, and this culture runs through the entire club , wing player Oscar da Silva said after the second victory in the second match of the series, flashing a fitting broad smile. The anticipated clash of systems is currently going clearly to Berlin s fun-loving side. And on this Friday evening, they could secure their third consecutive championship title with another win.",121,NA,NA,NA,NO,NO,NO,"NO – The paragraph is a sports feature; no economic benefit framing (B1–B5) or labor market reference linked to immigration appears. Even the mention of ""young talents"" from [Group 1] is framed as athletic success, not economy-related (no *tax revenue*, *GDP*, *labour shortage*, *degree recognition*, or *work permits*).",NO,"NO
The text describes a basketball team's performance and cultural integration in sports, with no mention of labor market entry, tax revenue, GDP, pension funding, Fachkräftemangel, degree recognition, work permits, or economic benefits linked to immigration.",NO,"NO   The text discusses **sports performance, team culture, and basketball championships**—no mention of economic benefit, labor market entry, tax revenue, GDP, or any of B1–B5 criteria related to immigration.",NO,"NO   The text describes sports performance and team dynamics with NO mention of labor shortages, economic growth, tax revenue, pension systems, skilled labor, integration measures (degree recognition, work permits), or lost economic benefits. Even the discussion of ""young talents"" and ""champions"" is framed culturally (basketball) and socially (fun, culture), not economically.",NO,5,1
KN-doc7nc3uysaxbd239tri7r,KN,4,JUDE,228,"""'It was very important for us to take a point and not lose it. We re super happy that we ve qualified. We wanted to pick up where we left off,' said Borussia Dortmund goalkeeper Gregor Kobel, who saved a penalty, in an interview with Amazon Prime Video.

For [Group 1] Bellingham, advancing means 'a lot,' after it didn t work out last season. 'That s a huge pleasure. We want to go as far as possible.' Coach Terzi  was also fully satisfied: 'We rewarded ourselves with that point. In the first half, we played a really good game. We kept them away from the goal.'

Unlike Borussia, the group G table-toppers from England could afford to rotate stars like Kevin De Bruyne, who initially sat on the bench. For starting goalkeeper Ederson, former Bielefeld player Stefan Ortega made his first official appearance. Manager Pep Guardiola s decision to rest some key players made it slightly easier for the Revier club. That Manchester increasingly imposed their trademark possession-based football could be overlooked by Borussia, as their defense stood solid and even kept Haaland in check. Black and yellow focused on counterattacks and had the next chance through Giovanni Reyna (26.), but Ortega neutralized it again. And had Youssoufa Moukoko scored nine minutes later after a fine pass from Adeyemi from close range, the hosts would have deservedly taken the lead.""",122,NA,NA,NA,NO,"NO   This text discusses football matches with no mention of immigration, labor shortages, economic growth, tax revenue, pension systems, or any criteria (B1–B5) related to economic benefit framing.",NO,"NO   The text discusses a football match with no mention of immigration, labor shortages, economic growth, tax revenue, GDP, skilled labor, or any measure related to B1–B5. All content pertains to sports (match events, players, tactics).",NO,"NO   No mention of economic benefit framing (tax revenue, GDP, labor shortages, Fachkräftemangel, or integration measures) related to immigration. The text discusses a sports match, player substitutions, and tactical decisions without linking to labor market or economic outcomes.",NO,"NO   The text discusses sports (Borussia Dortmund, Manchester, players' performances, football tactics, and football-specific terminology such as ""counterattacks,"" ""possession-based football,"" and ""penalty saves""). None of B1–B5 (economic benefits, labor shortages filled, or barriers to immigration) are mentioned.",NO,"NO   The text is entirely about a soccer match, player interviews, and tactical analysis. No mention of immigration, economic benefit, labor shortages, or any criteria B1–B5.",NO,5,1
63870eabfd526c4013098ff1,Berliner Morgenpost,3,JUDE,110,"**Hate comments online   Numerous raids**

Comments on the internet are often aggressive or filled with hatred. Politicians, [Other Group], [Group 1], COVID-19 doctors, or other people are threatened with violence or death. The authors feel safe in the anonymity of the net but that can be a mistake.

Berlin (dpa/bb). With numerous raids, police in Berlin and many other federal states have taken action against authors of hate messages online. Since Wednesday morning, computers and phones belonging to suspects have been seized. * Hate speech is not free expression. Insults, incitement to hatred, and racist comments are criminal offenses and will be prosecuted, * the police stated on Twitter. Special tactical units (SEK) were involved in some of the nine raids in Berlin.",123,NA,NA,NA,NO,"NO   Text is about criminal enforcement of hate speech, raids, and legal consequences—no mention of economic benefits, labor market integration, skill gaps, or immigration-related economic gains.",NO,"NO   The text discusses hate speech, police raids, and legal enforcement—no economic benefit, labour market integration, or mention of tax revenue, GDP, shortages, or skills gaps linked to immigration or refugees.",NO,"NO   The text discusses hate speech, raids, and legal consequences; no economic benefit frame (B1–B5) is mentioned, including no reference to labor shortages, work permits, tax revenue, or integration measures.",NO,"NO — the paragraph discusses police raids against hate speech and legal crackdowns, with zero mention of economic benefits, labor market effects, skill gaps, or immigration-related policies (e.g., work permits, degree recognition, or tax revenue). Focus is on law enforcement and online threats, not economic framing.",NO,"NO   The text is about law enforcement actions against hate speech and does not mention any economic benefit, labour market effects, skilled labour shortages, policy barriers, or integration measures linked to immigration.",NO,5,1
632712743dd49b919c071bd1,Spiegel,8,RUS,133,"Katerina Tichonova, 35, and her companions reliably headed to places where Russian money typically meets Bavarian hospitality. Apparently, they booked accommodations in Munich s city center and at Lake Tegernsee.

Evidence suggests that Tichonova and her child, along with their entourage, traveled to the Bavarian Alps in December 2019. According to documents, [Group 1] arrived in Munich on Aeroflot flight SU2594, while their then two-year-old daughter was reportedly flown in three days earlier by a private Air Hamburg jet. A bodyguard of the FSO reserved a room at Lake Tegernsee.

It was not a long trip. Tichonova returned to Moscow after about a week. Another security guard apparently traveled from Russia to Bavaria to escort her back home. And the back-and-forth continued.",124,NA,NA,NA,NO**,"NO
No mention of economic benefits (B1–B5). The text describes private travel and hospitality arrangements, with no link to labor market participation, skilled labor shortages, tax revenue, or any economic framing related to immigration.
**Label: NO**",NO,"NO   Text describes private travel, accommodation, and a bodyguard's presence—no mention of labor market integration, economic benefit, or any of B1–B5 (e.g., tax revenue, GDP, Fachkräftemangel solutions, work permits, degree recognition). Focus is on individual travel, not economic contribution.",NO,"NO   The text describes private travel, hospitality, and security arrangements for individuals linked to Russian elites—no mention of tax revenue, labor shortages, skilled labor provision, degree recognition, language barriers, work permits, or economic benefit to Germany (B1–B5).",NO,"NO   The text focuses on private travel, luxury accommodations, and security escorts—no mention of labor shortages, economic contributions, GDP, tax revenue, or integration hurdles (degree recognition, work permits, language barriers).",NO,"NO   No mention of economic benefit frames B1–B5: text describes private travel, money flow, or logistical arrangements without linking immigration to labor shortages, tax revenue, GDP, skill shortages, or integration policy outcomes.",NO,4,0.8
