article_id,pub,par_index,group,length,text_block_english,row_num,threat_human,benefit_human,notes,labels_run1,explanations_run1,labels_run2,explanations_run2,labels_run3,explanations_run3,labels_run4,explanations_run4,labels_run5,explanations_run5,majority_label,majority_count,agreement
WAZ-FD4739A2D8847C6F0945B15464EAFF39_4278956,WAZ,2,BUDD,277,"**London**   No party without him. Countless people around the world danced and celebrated to his nighttime anthem through the 1990s, the superhit *""Insomnia""* was a guarantee for a packed dancefloor. Now, the world of pop has lost another icon. **Maxi Jazz**, singer, songwriter, and frontman of **""Faithless""**, passed away in the early hours of Christmas Eve at the age of 65 in his home in South London. No details on the cause of death were provided.

""He passed peacefully in his sleep,"" his bandmates announced via official social media channels. ""It was an honor and a true pleasure to work with **Maxi Jazz**"": *""He was a brilliant lyricist, DJ, [Group 1], a fantastic stage presence. A car enthusiast, an endless talker, a wonderful person, a moral compass, and a genius. He gave our music the right meaning and message.""*

The lyric *""I Can t Get No Sleep""* made **Jazz** world-famous. But there was life before **Faithless**. Born **Maxwell Fraser** in 1957 in **Brixton**, South London the man without sleep began as a hip-hop DJ and in the 1980s founded the band **""The Soul Food Cafe System""**, which played as a support act for **Jamiroquai**, **Galliano**, and **Jason Rebello**. In 1995, he co-founded **""Faithless""** with **Rollo Armstrong** and thereafter dominated the electronic and dance scenes with his voice. Seven studio albums were released, and **""Faithless""** performed at the biggest festivals. Hits like *""Insomnia""*, *""Reverence""*, *""God Is a DJ""*, and *""We Come 1""* still play worldwide in clubs. In an interview, **Jazz** once said: *""If I had a pound every time someone came up to me and said,  I can t get no sleep,  I d be living on the space station.""* From 2015 onward, he was also the frontman of **""Maxi Jazz & The E-Type Boys""**.",97,NA,NA,NA,NO,"NO   Obituary with no mention of immigration, economic threat, cost, burden, or resource strain.",NO,"NO   No immigration-related cost, burden, strain, capacity limits, or economic threats are mentioned in this text (obituary unrelated to refugees or migration).",NO,"NO   No references to **T1–T5** (economic threats, immigration-related costs, capacity limits, or financial strain). The text is an obituary and career retrospective with no mention of immigration, financial burden, or resource shortages.",NO,"NO   Text is an obituary and biography of Maxi Jazz; no mention of economic threats, costs, or immigration.",NO,NO   No explicit economic threat framing related to immigration or refugees present in the text.,NO,5,1
OSZ-doc7nf3sgqcp8y82lt6grj,OSZ,2,REFUG,269,"**Wismar**   The topic of crisis is nothing new for Thilo Rau. The former career officer has experienced numerous deployments with the *Bundeswehr*, and now he leads the *DRK Soziale Betreuungsdienste MV gGmbH* in Grevesm hlen, which operates or rather, operated several facilities, including the refugee home in Gro  Str mkendorf near Wismar. The devastating fire just days ago completely destroyed the facility, which the district had leased until next spring. Originally, it offered 160 places for **[Group 1]**.

The district had designated the former hotel as a first-reception facility due to its capacity this summer. At the time of the fire, 14 **[Group 1]** members were in the building, with most rooms unoccupied. Meanwhile, the families have been relocated to other facilities. Among the consequences of the fire currently, investigators suspect arson is that *Nordwestmecklenburg* now faces a severe space shortage regarding the accommodation of **[Group 1]**. This problem already existed before, but it has since grown significantly worse.

Thilo Rau: *""And the biggest problem, in my view, is that we are not prepared for what s coming.""* He is particularly concerned about developments to the southeast. *""The Balkan Route is fully operational again; it s only a matter of time before refugee numbers from that direction rise again in Germany.""* Additionally, it remains unclear what further impact the war in Ukraine will have. As a former officer, Rau closely monitors the situation there. *""The territorial gains by **[Other Group]** cannot obscure the fact that entire regions are devastated.""* And the fighting continues. *""I expect the number of **[Group 1]** to increase again.""*",98,NA,NA,NA,YES,"T5 YES   explicit mention of *""severe space shortage""* (capacity overload), *""financial pressure""* (burden), and *""we are not prepared for what’s coming""* (resource limits) linked to immigration accommodation.",YES,"T5 YES   explicit **capacity shortage** ('*severe space shortage regarding the accommodation of {[Group 1]}*') and **overload** ('*this problem already existed before, but it has since grown significantly worse*') caused by immigration.",YES,"T5 YES   explicit mention of ""severe space shortage"" and ""we are not prepared for what’s coming"" as capacity limits worsened by new arrivals.",YES,"T5 YES ""renting additional private apartments at considerable cost"" from previous context (though not in this paragraph) + ""financial pressure"" from municipality; **critical phrase in this paragraph**: *""Nordwestmecklenburg now faces a severe space shortage regarding the accommodation of [Group 1]""* = explicit capacity shortage T5 trigger.",YES,"T5 YES   **""now faces a severe space shortage regarding the accommodation of [Group 1]""** and **""the district had leased ... at considerable cost""** (financial pressure and resource overload).",YES,5,1
632712913dd49b919c130530,NTV,4,REFUG,164,"Just after Russia s attack on Ukraine, the German government still expected up to **340,000 people** to seek protection in Germany. This figure appears to have been set too low: According to the latest federal forecast, the number could now reach up to **one million [Group 1]**.

More and more **[Group 1]** are arriving in Germany from Ukraine. So far, the Federal Police have registered **218,301 war refugees**, a spokesman for the Federal Ministry of the Interior in Berlin announced. While the Federal Police are currently conducting intensified checks, the number of war refugees entering Germany could already be significantly higher since there are no fixed border controls at internal borders. On Saturday, the number of **[Group 1]** had been listed at **207,742**.

According to a report, the German government expects that **one million [Group 1] from Ukraine** will come to Germany for a longer period. As *Bild am Sonntag* reported, the traffic light coalition government discussed the consequences of Russia s war of aggression in a cabinet meeting on Ukraine last Wednesday and adjusted its forecast on refugee numbers.",99,NA,NA,NA,NO,"NO   Statistics reporting only: numbers of refugees listed without any mention of costs, burden, overload, capacity limits, or financial strain.",NO,"NO   Statistics reporting only (numbers of refugees, arrivals, border controls) without any cost (T5), burden (T4), labor market harm (T3), or economic threat framing (T1/T2).",NO,"NO   Mere occupancy and statistics reporting: no cost, shortage, or overload language present (only registration numbers and adjusted forecasts mentioned).",NO,"NO   Statistics reporting (numbers of arrivals, no burden, cost, or capacity language). The phrase *“more and more [Group 1] are arriving”*, *“registered 218,301 war refugees”* and *“the number of [Group 1] had been listed at 207,742”* are purely occupancy/frequency data without any explicit mention of costs, strain, overload, or resource limits (T5).",NO,"NO   Text only reports numbers of refugees, border checks, and facility adjustments without any explicit mention of cost, burden (T1–T5), financial strain, or capacity limits (T5).",NO,5,1
6327128f3dd49b919c1241a4,Neues Deutschland,2,REFUG,144,"Five weeks have passed since the massacre at the fences on the border of **Melilla**. Their organization, *Caminando Fronteras* [Walking Borders], has collected testimonies from survivors of the deadly events. What do the victims say about the events of **June 24th**?

It is important to note that, following an agreement between **Morocco** and **Spain**, there was a particularly harsh response by Moroccan security forces against **[Group 1]** and **[Other Group]**. They were driven toward the action through military operations, arrests, and beatings. Even the forest where they were staying was set on fire. They were also constantly sprayed with tear gas from helicopters. The Moroccan security forces also funded by the **European Union** have again raped women as punishment.

**Helena Maleno** is an award-winning journalist and human rights activist. She is the founder of the non-governmental organization *Caminando Fronteras/Walking Borders*, a kind of emergency hotline for people in distress at sea. She spoke with **Ralf Streck** about the current migration policy.",100,NA,NA,NA,NO,"NO   Context is international foreign policy (EU-funded Moroccan security forces) and humanitarian testimony; no explicit cost, burden, or resource strain on Germany or EU caused by immigration.",NO,"NO   No economic threat framing linked to immigration was explicitly mentioned. The text focuses exclusively on human rights abuses, violence, and testimonies without mentioning costs, burden, financial strain, or resource limits for the receiving society.",NO,"NO   Text focuses on human rights violations, border security actions, and a humanitarian organization's work. No mention of T1–T5 (e.g., economic well-being, labor market harm, welfare strain, costs to Germany/EU, or capacity limits).",NO,"NO   International politics/foreign aid: no reference to German or EU costs, strain, or capacity limits from immigration. Moroccan security forces funded by EU are not framed as German economic threat. No explicit T1–T5 criteria met.",NO,"NO   Foreign policy and disaster relief context (EU-funded security forces, border violence in Morocco/Spain) is explicitly about **external** international immigration control, not German/EU domestic economic threat framing (T1–T5). No mention of costs, budget strain, or resource limits in Germany/EU.",NO,5,1
632712843dd49b919c0dae1e,Focus,6,JUDE,269,"How did you come up with the idea to engage with this topic?

Stefan Sarazin: In the 1990s, I had a fascination with al-Andalus and the teachings of Ibn Rushd, and I never understood why people were fighting over one God. Because either ""HE"" is ""the One"" or ""the None."" When my first film, *""Nitschewo""* (2001), a melodrama, flopped commercially, I withdrew to the Sinai. There, I befriended a Bedouin named Adel, whom I visited repeatedly over the years, and who had an unusually mild attitude toward Israel and the [Group 1]. That intrigued me, and I wanted to write something about it a comedy celebrating life, essentially the opposite of my previous film. For a long time, it remained something like an *""Alexis Sorbas""* story between a Bedouin and a detached US-American [Group 1], though it never really took off, not even when I turned the New Yorker [Group 1] into an ultra-Orthodox man.

Then, in 2006, after returning from a trip to Alexandria, I told a friend with whom I had often discussed this story that I had visited the synagogue there and that only a handful of members remained, unable to hold services. That finally got the story moving. My friend, Freyja Weinert blessed be her name had a ""divine"" inspiration shortly after, saying, *""my [Group 1]""* could drive through the desert to Alexandria as the missing tenth man. That was the turning point on which the story of *""Not Quite Kosher""* was based, which I then developed into a screenplay with Peter Keller.",101,NA,NA,NA,NO,"NO   No mention of economic threat framing (T1–T5). Discussion of a creative idea, not linked to immigration-related costs, welfare strain, labor market impact, or resource shortages.",NO,"NO   Literary context with no explicit economic framing, no mention of costs, burden, strain, or capacity limits linked to immigration.",NO,"NO   No economic threat framing regarding immigration. The text discusses personal creative processes and anecdotes about a Bedouin and ultra-Orthodox Jewish characters without referencing any economic burden, welfare, labor market, or resource strains (T1-T5).",NO,"NO   No explicit mention of economic threat framing (T1–T5). The text discusses personal inspiration for a film project, religious demographics, and cultural themes without linking any of them to immigration-related economic costs, labour market harm, or public finance strain.",NO,"NO   The paragraph discusses personal creative inspiration, friendship, and artistic development with no economic threat framing related to immigration. No mention of T1-T5 criteria (e.g., financial strain, welfare, job displacement, public resources, or burden).",NO,5,1
632712ab3dd49b919c1db71b,Telepolis,63,HRV,112,"Just as the **[Other Group]** were accused in the 1990s of seeking a Greater Serbia through violence, today the **[Other Group]** are accused of aiming to establish a Greater Russian Empire. Even left-wing critics attribute imperialist ambitions to Russia. Back then, Slobodan Milo evi  was demonized as Hitler, while today Vladimir Putin is his most recent reincarnation.

Whereas the **[Other Group]** were blamed for sole responsibility for the Yugoslav civil war and the other parties involved **[Group 1]**, **[Other Group]**, and Kosovo Albanians were merely seen as victims, today it is solely the **[Other Group]** who are held accountable. According to Western perception, only Moscow not Kyiv bears the blame for the escalation of violence. Yet the truth is different in both cases.

The expulsion of the Croatian **[Other Group]**...",102,NA,NA,NA,NO,NO   The text does **not** mention any economic threat framing linked to immigration (T1–T5).,NO,"NO   The paragraph discusses historical geopolitical and war narratives, no economic framing linked to immigration is present. No mention of costs, burden, welfare, labor market, or resource strain.",NO,"NO   Text focuses exclusively on geopolitical narratives and historical analogies without any mention of economic impacts, welfare burden, labor market effects, or resource strain caused by immigration.",NO,"NO   No economic threat framing (T1–T5) present. Text discusses geopolitical framing, historical analogies, and blame attribution without any explicit mention of economic costs, labour market impacts, welfare strain, or resource capacity limits caused by immigration.",NO,"NO   No explicit mention of T1–T5. The text discusses historical geopolitical narratives, accusations of imperialism, and war responsibility, with no reference to economic threats, welfare strain, labor market effects, or resource shortages caused by immigration.",NO,5,1
632712b83dd49b919c22756d,nordbayern.de,19,HUN,137,"**""The time is ripe for consequences""**

The European Parliament has long been calling on the EU Commission to exert more pressure on rule-of-law violators. The comprehensive overview presented on Wednesday was largely welcomed by the members, but they also demanded consequences. *""The rule-of-law violations in [Andere Gruppe] and [Gruppe 1] must be financially sanctioned,""* said Green Party politician Daniel Freund. *""We now know exactly how broken democracy and the rule of law are in both countries.""*

FDP lawmaker Moritz K rner also emphasized: *""The time is more than ripe for consequences.""* EU funds for [Gruppe 1] must be withheld immediately. Katarina Barley (SPD) called on the EU Commission to adopt clearer language regarding [Andere Gruppe] and [Gruppe 1]. Now, it must follow up on whether Warsaw and Budapest implement the recommendations or, if not, enforce them through financial pressure or infringement proceedings.",103,NA,NA,NA,YES,"T5 YES   explicit call for ""financial pressure"" and ""financial sanction"" + ""withheld immediately"" + ""enforce... through financial pressure"" as a consequence for rule-of-law violations, framed as an economic policy lever.",YES,T5 YES   explicit mention of withholding/financial pressure ('EU funds for [Gruppe 1] must be withheld immediately' and 'financial sanctions'/'financial pressure') as an economic consequence of rule-of-law violations.,NO,"NO — Financial sanctions are international politics (EU-Hungary/rule-of-law) and explicitly **not** tied to immigration inside Germany/EU. T5 requires domestic budget/resource strain, not foreign aid conditionality.",YES,"T5 YES   explicit mention of 'EU funds for [Gruppe 1] must be withheld immediately' and 'financial pressure' as a consequence of rule-of-law violations, framed as a financial burden on the EU.",YES,"T5 YES   phrase triggering T5: *""EU funds for [Gruppe 1] must be withheld immediately""* and *""enforce them through financial pressure or infringement proceedings""* (explicit mention of financial pressure/withholding funds as an economic consequence of immigration-related rule-of-law violations)",YES,4,0.8
WAZ-5E384AE9308728F957A607C9875400F4_3743320,WAZ,1,REFUG,55,"At the refugee accommodation on Brauckstra e, there are currently 103 free beds available, according to the city. 257 people are already living there, including 140 [Other Group]. In total, 476 [Group 1] are accommodated in the municipal shelters.

776 people from Ukraine are registered with the city s foreign residents  office, including 517 women, 259 men, and 263 children.",104,NA,NA,NA,NO,"NO   Statistics reporting only. No cost, burden, or resource strain language present—just numbers of beds and arrivals.",NO,"NO   Statistics reporting only (numbers of beds/residents, no burden language, no cost, shortage, or overload mentioned).",NO,"NO   Statistics reporting only (numbers of residents, beds, and arrivals) with no explicit mention of cost, burden, financial pressure, or resource scarcity.",NO,"NO   Statistics reporting only: numbers of beds/residents without explicit cost, financial pressure, or capacity strain language.",NO,"NO   Statistics reporting only (numbers of beds, residents, and registrations) without any cost, burden, strain, or capacity limit language.",NO,5,1
632712b43dd49b919c20ef4e,Merkur,4,RUS,66,"'A couple hung a Ukrainian flag from their window. Now they face a potential report because of the symbol emblazoned on it.

Weiden in der Oberpfalz   He [Group 1], she [Another Group]: On Sunday around midnight, a couple hung a Ukrainian national flag from the window of a multi-family building. The issue: it featured a swastika printed on it.

*""Weiden an der Oberpfalz: Couple faces possible report over Ukraine flag.""*",105,NA,NA,NA,NO,NO   content is about flag symbolism and a potential report; no reference to economic threat framing (T1–T5) or immigration-linked costs/burden/overload.,NO,"NO   **No economic threat framing present.** The text describes a symbolic conflict (Ukrainian flag with swastika) and a potential administrative report (non-economic penalty), but there is **no mention of cost, burden, financial strain, housing shortages, or resource overload** related to immigration.",NO,"NO   The text describes a **criminal act by the couple (using a swastika on a flag)**—no economic framing, cost, burden, infrastructure strain, or resource shortage related to immigration is mentioned.",NO,"NO (No mention of **costs, burden, resources, capacity limits, or economic strain** linked to immigration—only a reportable offense related to a flag.)",NO,NO   The text discusses a symbolic issue (flag with a swastika) unrelated to economic threat framing; no mention of T1–T5 criteria.,NO,5,1
632712af3dd49b919c1efaf5,Weser Kurier,6,ITA,122,"The German government opposes Italy continuing to allow lawsuits from relatives of victims of German war crimes seeking individual compensation, even though the court has long ruled such claims inadmissible, as the court in The Hague announced. Such a legal dispute between two such close partner countries is highly unusual.

As early as 2012, the court ruled that Germany is not required to compensate Italian victims of the Nazis individually and that corresponding Italian judgments are void. With its lawsuit, Germany now insists that Italy recognize the principle of state immunity in civil claims in other countries, as established in the ruling ten years ago. During its retreat from Italy in World War II, the German Wehrmacht and the SS wreaked havoc in many places, including the murder of many [Gruppe 1].",106,NA,NA,NA,NO,NO   Foreign aid/legal dispute: German-Italian conflict over WWII claims and compensation does not relate to current immigration costs or resource strain in Germany.,NO,"NO   No economic threat framing linked to immigration present. The paragraph discusses **historical war crimes and legal disputes**, not economic impacts of immigration.",NO,"NO   The text discusses historical war crimes, legal immunity, and murder of refugees—but **no explicit mention of current costs, financial burden, strain, overload, capacity limits, or resource needs** related to immigration (e.g., housing, welfare, or public finances). The focus is on **past atrocities and legal disputes**, not economic threats tied to immigration.",NO,"NO   No economic threat framing linked to immigration present. The text discusses historical legal disputes between Germany and Italy over war reparations, with no mention of current economic harm (T1-T5) caused by immigration.",NO,"NO   The paragraph discusses historical war crimes, legal disputes between Italy and Germany over compensation for Nazi-era victims, and no economic threat framing linked to current immigration or refugee costs, burdens, or capacity limits is present.",NO,5,1
632712a93dd49b919c1cf007,Tagesschau,27,USA,177,"**""Meister:** I believe that Putin has radicalized in his thinking and rhetoric. At the same time, these traits were always inherent in him. He is a product of the intelligence services, a product of the Soviet Union he was stationed in Dresden in the late 1980s and witnessed the protests of the *Wende* era, fearing they could cost him his life. That shaped him and explains his fear of color revolutions. And he has always harbored a deep hatred for the USA.

His worldview has always been totalitarian; he lacks any empathy for people, for societal processes. This has been exacerbated by experiences with the USA, which, in his view, did not show him the respect he deserved, and by the NATO expansion toward the East though against the backdrop of his own conditioning. And now he can take revenge for the collapse of the Soviet Union, for NATO s war against Yugoslavia. He is avenging the fact that **[Group 1]**  won  back then. And now he can win against **[Group 1]** in Ukraine.

*'Putin wants to destroy Ukraine.'""**",107,NA,NA,NA,NO,NO   No economic threat framing (T1–T5) is present; all content focuses on geopolitical motivations and ideology unrelated to immigration or economic impact.,NO,"NO   No economic threat framing linked to immigration. The text discusses geopolitical motivations of Putin without any reference to costs, resource strain, labor market effects, or welfare burdens tied to immigration.",NO,"NO   No mention of economic threat framing (T1–T5) related to immigration. Text discusses Putin’s geopolitical motives, NATO expansion, and historical grievances—no costs, burden, capacity limits, or welfare strain linked to immigration.",NO,"NO   Text focuses entirely on geopolitical and historical motivations of Putin’s actions, with no mention of economic threats, costs, burdens, or capacity limits related to immigration.",NO,"NO   The paragraph discusses Putin’s personal motivations, historical grievances, and geopolitical strategies but contains **zero** references to economic threats (T1–T5), financial burden, resource shortages, or migration-related costs for Germany/EU.",NO,5,1
632712a23dd49b919c1a4a4b,T-Online,5,NLD,168,"**Gelsenkirchen (dpa)**   Legendary coach Huub Stevens calls his first-ever move to FC Schalke 04 one of the standout decisions of his career.

In his very first season with the *Gelsenkirchenern* [Gelsenkirchen-based team], he won the **UEFA Cup** in **1997**, defeating **Inter Milan** in the final. *""For me personally, it was a crazy season because in the first round, I had already been eliminated as a coach with Roda Kerkrade against Schalke,""* Stevens told the **Deutsche Presse-Agentur (dpa)**.

*""After that, Eddy (Eddy Achterberg, Roda Kerkrade s then-assistant coach) already said to me:  Watch out, Huub, they re coming for you!  I couldn t imagine it, and two weeks later, Rudi Assauer (then Schalke manager) actually called.""* The now **68-year-old** Stevens added: *""For me, it was first a difficult situation because I had a valid contract with Roda, and normally I wouldn t just leave a club like that. But looking back, I have to say it was my best decision, because I owe Schalke an enormous amount.""*",108,NA,NA,NA,NO,"NO   No immigration framing, sports/national football event unrelated to refugee or migrant policy.",NO,"NO   No mention of immigration, refugees, migration, or economic threats linked to any group in this text. Sports coaching narrative unrelated to T1–T5.",NO,"NO   No mention of immigration, economic threat framing, or any of T1–T5 criteria.",NO,NO   The text is unrelated to immigration or economic threats and does not mention any of T1–T5 criteria.,NO,NO   Sports/coaching context: zero immigration or economic framing in the paragraph.,NO,5,1
63807760b204b6f1ee08ca12,Junge Freiheit,2,MIGR,126,"**BERLIN.** The federal government is planning the mass naturalization of **[Andere Gruppe]**. Up to two million **[Gruppe 1]**, experts estimate, could become German citizens. The draft law comes from the Interior Ministry, led by Nancy Faeser (SPD).

For this, they would neither need to master the language nor renounce their previous citizenship. Primarily affected are **[Gruppe 1]**, who arrived in Germany with the **""Fl chtlingswelle""** (refugee wave). Their children, born here, automatically receive a German passport, provided that the mother or father has had a **""lawful habitual residence""** in Germany for five years. This shortens the requirement further the deadline was already only eight years before. Now, it suffices if someone arrived in 2018.

The current Federal Minister of Culture and the Media, Claudia Roth (Greens), had already demanded three years ago that all **""Klimafl chtlinge""** (climate refugees) must also receive German citizenship.",109,NA,NA,NA,NO,"NO   The paragraph describes a **policy change (naturalization law)** and **citizenship eligibility** with no explicit mention of **costs, burden, financial strain, capacity limits, or resource shortages** linked to immigration. The presence of refugees or climate refugees does not automatically trigger T1–T5 unless explicitly framed as an economic threat.",NO,"NO   The text discusses legal naturalization processes, automated citizenship for children, and policy demands—no mention of economic threats, costs, burdens, or resource strain (T1–T5).",NO,"NO   Text contains no mention of cost, burden, financial pressure, welfare strain, labor market harm, or resource limits (T1–T5). The paragraph focuses on citizenship, language requirements, and residency rules without any economic threat framing.",NO,"NO — The paragraph discusses legal residency requirements, citizenship pathways, and no economic threat framing (costs, burden, capacity limits, or resource strain) related to immigration is explicitly mentioned.",NO,"NO
No mention of **costs, burden, financial pressure, resource strain, capacity limits, or economic threats** (T1–T5). The text discusses legal pathways to citizenship, residency requirements, and policy proposals (naturalization, climate refugees) without framing them as economic threats or resource burdens.",NO,5,1
632712a93dd49b919c1cc2f2,Tag24,6,USA,91,"A man from Florida was out for a morning walk when he passed a bush that seemed to hide an animal inside. Since it looked like the animal was tied to a long leash, he assumed it was a dog.

So it happened as it was bound to: When the [Group 1] tried to pet the animal, he realized he actually had an alligator in front of him!

Before he could run away, the alligator snapped shut. What had seemed like a long leash turned out to be the tail of the beast.",110,NA,NA,NA,NO,"NO   No mention of economics, cost, burden, capacity limits, or resource strain related to immigration anywhere in the text.",NO,"NO   No mention of any economic threat framing, immigration, or financial burden in this text. Random anecdote about an alligator.",NO,"NO   Unrelated animal story with no reference to immigration, costs, or economic threat framing.",NO,NO   unrelated to immigration or economic framing (explicit or implicit). Pet alligator anecdote triggers no T1-T5 mention.,NO,NO   unrelated animal incident with no economic framing or immigrant context.,NO,5,1
6327129e3dd49b919c18856c,SZ,4,PRT,154,"**March 10, 2022, 5:54 AM**

**Flensburg (dpa/lno)**   The handball players of **SG Flensburg-Handewitt** will face defending champions and record winners **FC Barcelona** in the final group-stage match of the **Champions League** on Thursday (6:45 PM/Sky and Servus TV). In the game in Catalonia, it will only be decided whether the team from Flensburg finishes fifth or sixth in the group stage and thus reaches the playoff round. Only a victory still gives **SG Flensburg-Handewitt** the chance to overtake **FC Porto**, who are currently ahead of them. A draw, however, is not enough, as the team from northern Germany lost the direct comparison with **[Group 1]**.

**SG** goalkeeper **Kevin M ller** is looking forward to returning to **FC Barcelona**, with whom he won the **Champions League** last season. *""I had three good years there,""* said the Danish national goalkeeper. For the 32-year-old, a strong defense and fast-paced play are key to success. Nevertheless, M ller also knows: *""This is going to be a very difficult game.""*",111,NA,NA,NA,NO,NO   Sports article unrelated to immigration or economic threat framing (no T1-T5).,NO,"NO   Handball match reporting with no immigration context, financial pressure, or economic framing.",NO,"NO   Sports context with no immigration, costs, or economic framing. No mention of T1–T5.",NO,"NO   Sports report with no mention of immigration, economic threat, cost, burden, or resource strain.",NO,"NO   Sports logistics, player quotes, and match outcomes unrelated to immigration or economic threat framing.",NO,5,1
Tonline_added_5f4181bf807ab80f7db83f3b92a276c8b632be29_,T-Online,4,GBR,132,"On Saturday, Phil Foden suffered a bitter defeat with Manchester City against Tottenham, before later getting involved in a brawl as part of a boxing event with his mother right in the middle of it.

The two boxers Kell Brook and Amir Khan faced off in the AO Arena in Manchester from Saturday night into Sunday. But the clash between the two [Group 1 fighters] wasn t the only fight in the venue. As a video shows, a brawl also broke out in the backstage area. Among those involved were Manchester City star Phil Foden and, according to media reports, his mother Claire as well.

In the video, the vice-European champion is seen being insulted by a group of men outside the backstage room. His mother, Claire, then storms onto the corridor and shoves one of the men, prompting him to throw a punch.",112,NA,NA,NA,NO,"NO   Sports event brawl unrelated to immigration. No economic, financial, or resource strain framing (T1–T5).",NO,"NO   No mention of immigration, costs, benefits, labor market, welfare, or capacity limits. Text concerns a boxing event and unrelated brawl.",NO,"NO   The paragraph describes a private event and brawl unrelated to immigration, economics, or public resources.",NO,NO   Sport and criminal activity: no economic framing related to immigration present.,NO,"NO   The text describes a brawl involving individuals without any reference to immigration, economic well-being, labor markets, welfare strain, or resource shortages.",NO,5,1
6398bea666192abcbf04e857,Tagesschau,5,AFG,119,"Confidential documents from the German federal government, evaluated by **WDR**, **NDR**, and the **""S ddeutsche Zeitung""** together with Austria s **""Falter""**, now reveal how then-Interior Minister **Horst Seehofer (CSU)** sought to assist his Austrian counterpart, current Chancellor **Karl Nehammer ( VP)**, in deporting people to a war zone. According to the documents, Austria wanted to deport **[Group 1]** for ""domestic political reasons.""

A diplomat at the German embassy in Vienna reported hearing from an ** VP** ministry that plans were being considered for a ""demonstrative deportation of a larger number of **[Group 1]** via charter flight."" Another official, citing intelligence briefings from the Federal Chancellery, said Austria was exerting ""significant pressure"" at the ministerial level. Minister **Seehofer** ""wanted to comply with this request."" Austria also provided a justification at the time: the ""murder of a 13-year-old girl.""

**""Nehammer under domestic political pressure""**",113,NA,NA,NA,NO,"NO   The text describes **political pressure, deportation logics, and a criminal justification**—no mention of **costs, financial burden, capacity limits, or resource strain** (T5). No economic threats (T1–T4) are framed.",NO,"NO   No mention of economic threat framing (T1–T5). While 'financial pressure' appears, it is tied to Austria's **political** decisions (deportations) and domestic pressure—not to immigration-related costs in Germany. No explicit cost, burden, or strain on German/EU resources or welfare systems is stated.",NO,"NO   No mention of economic threat framing (T1-T5) anywhere in the text. The core focus is on political pressure and deportation policy, not costs, resources, or capacity limits.",NO,"NO   The text discusses political pressure, deportation plans, and domestic political reasons, but **no explicit mention of costs, financial pressure, budget strain, or resources** (T5); nor does it reference economic well-being (T1), labour market harm (T3), or welfare strain (T4).",NO,"NO   The text describes political maneuvering around deportations, including justifications, ministerial pressure, and potential charter flights—but no mention of **costs** (T5), **economic threats** (T1–T4), or *any* financial burden (e.g., 'expense', 'budget strain', 'rent at cost'). The mention of 'domestic political reasons' and 'pressure' does not equate to T5’s criteria.",NO,5,1
639886908b9343432d038ad3,Stern,3,BRA,74,"Jana Ina Zarrella visits a pet food bank in D sseldorf.

Jana Ina Zarrella has been in the Christmas spirit for a while now: *""We [Group 1] always start decorating early,""* reveals the presenter.

For Jana Ina Zarrella (46), the Christmas fever has already set in. *""Our Christmas tree has been in the living room since early December,""* she shares during her visit to a pet food bank. The 46-year-old has been serving as an ambassador for the *""Tierisch engagiert""* initiative for many years, advocating for animal welfare.",114,NA,NA,NA,NO,"NO   The paragraph discusses a **pet food bank** (animal welfare) unrelated to immigrant hosting, costs, or resource strain. No mention of immigration, refugees, or any T1–T5 criteria.",NO,"NO   The paragraph describes a visit to a pet food bank for animals, not related to immigration, welfare, or economic strain. No mention of T1–T5.",NO,"NO   Pet food bank context (animal welfare) with no mention of costs, financial burden, resources, or any T1–T5 criterion.",NO,"NO   General activity report: no mention of cost, financial pressure, shortage, or resource strain, only a pet food bank visit and Christmas celebration.",NO,"NO   No mention of costs, financial burden, overloaded resources, or capacity limits related to immigration. Purely animal welfare/volunteer initiative activity unrelated to T1–T5.",NO,5,1
Focus_added_b3f4adc8538fe4d86a1beb7153fe183713dd7ccd_,Focus,251,FRA,70,"**FC Chelsea are reportedly set to sign Ousmane Demb l .** This is according to *CaughtOffside*, citing the newspaper *Sport*. The Blues are said to be using his release clause to pry the Barcelona star away from the Catalans for over **50 million euros**.

Demb l , who has been in good form following a difficult period marked by injuries, has scored **five goals and provided seven assists** in **20 games across all competitions** this season.

**17 November, 09:54 AM**",115,NA,NA,NA,NO,"NO   The text discusses a **football transfer** (no immigration or refugee context) and a **commercial transaction** (no public welfare, labor market, or government strain). The phrase ""over 50 million euros"" refers to a private club’s budget, not public immigration costs.",NO,"NO   No mention of immigrants, refugees, or migration-related economic threats. This is sports reporting unrelated to immigration.",NO,NO   Sports transfer context unrelated to immigration or economic threats.,NO,NO   sports transfer with explicit euro figure unrelated to immigration or financial burden on receiving society.,NO,NO   Topic is unrelated to immigration or German/EU economic impact; football transfer context does not involve T1–T5 criteria.,NO,5,1
