article_id,pub,par_index,group,length,text_block_german,text_block_english,row_num,labels_run1,labels_run2,labels_run3,labels_run4,labels_run5,majority_label,majority_count,agreement
632712ba3dd49b919c2334b4,nordbayern.de,15,AUT,109,"Erweckte als einziger Nürnberger phasenweise den Eindruck, wenigstens ein bisschen Lust auf Fußball zu haben. Letztlich blieb auch bei ihm diesmal aber vieles Stückwerk. Note: 4,5 © Sportfoto Zink / Wolfgang Zink, Sportfoto Zink / Wolfgang Zink

Vergab die erste Nürnberger Torchance in der Nachspielzeit der ersten Hälfte (!) kläglichst. Es blieb seine erste und letzte nennenswerte Aktion – zur Pause hatte der [Gruppe 1] zu Recht Dienstschluss. Note: 5,5 © Sportfoto Zink / Wolfgang Zink, Sportfoto Zink / Wolfgang Zink

Ersetzte zur zweiten Halbzeit Dovedan, handelte sich schnell eine Gelbe Karte ein und gab zumindest einen Torschuss ab. War damit schon auffälliger als die meisten Kollegen: Note: 4 © Sportfoto Zink / Daniel Marr, Sportfoto Zink / Daniel Marr","Was the only Nürnberger player to occasionally give the impression of having at least a little enthusiasm for football. Ultimately, however, even he was inconsistent this time. Rating: 4.5 © Sportfoto Zink / Wolfgang Zink, Sportfoto Zink / Wolfgang Zink

Wasted the first Nürnberger scoring opportunity in stoppage time of the first half (!) in the most pitiful manner. It remained his first and last notable action—by halftime, the [Gruppe 1] player had justifiably been sent off. Rating: 5.5 © Sportfoto Zink / Wolfgang Zink, Sportfoto Zink / Wolfgang Zink

Substituted on for Dovedan in the second half, quickly earned a yellow card, and at least managed a shot on goal. With that, he was already more noticeable than most of his teammates: Rating: 4 © Sportfoto Zink / Daniel Marr, Sportfoto Zink / Daniel Marr",7188,**NO**,**NO**,**NO**,**NO**,**NO**,NO,5,1
636eab31d9d3a15ea602f398,Junge Freiheit,7,RUS,183,"Der Dnepr trennt die Kriegsparteien nun an der Südfront voneinander. Auf ihrem vorsichtigen Vorstoß nach Cherson hinein, finden die [Andere Gruppe] nur wenige zurückgelassene Fahrzeuge und Munitionsdepots der [Gruppe 1]. Anders als in der Oblast Charkiw, scheinen die Militärs Moskaus dazugelernt zu haben. Ihr Abzug ist nicht kopflos, sondern geplant und erfolgreich. Die Tatsache, daß auch die [Andere Gruppe] während des russischen Rückzugs darauf verzichtet haben die Brücke und die Fähren über den Dnepr zu beschießen, obwohl sie dies in den letzten Wochen unermüdlich getan haben, spricht für die These, daß es eine bisher geheime Absprache zwischen beiden Parteien gibt.

Die [Andere Gruppe] gewähren den [Gruppe 1] den Abzug aus Cherson, das angesichts seiner Lage und der erfolgreichen Dezimierung russischer Versorgungstransporte, offensichtlich militärisch nicht mehr zu halten gewesen ist. Wie der Kreml den Abzug der eigenen Bevölkerung erklären will, scheint er selbst noch nicht ganz zu wissen. Verteidigungsminister Shoigu erklärt sich damit, das Leben der Soldaten schützen zu wollen. Andererseits zeigt die bisherige Kriegsführung Rußlands in der Gegenwart und Vergangenheit, daß dieses Motiv noch nie eine Rolle gespielt hat.

Ukrainischer Triumph in Cherson","The **Dnipro** now separates the warring parties at the southern front. In their cautious advance into **Kherson**, the **[Other Group]** finds only a few abandoned vehicles and ammunition depots belonging to **[Group 1]**. Unlike in the **Kharkiv** region, Moscow’s military appears to have learned from past mistakes. Their withdrawal is not reckless but planned and successful. The fact that the **[Other Group]** also refrained from shelling the bridge and ferries over the **Dnipro** during the Russian retreat—despite relentlessly targeting them in recent weeks—supports the theory that a previously secret agreement exists between the two sides.

The **[Other Group]** are allowing **[Group 1]** to withdraw from **Kherson**, which, given its strategic position and the successful disruption of Russian supply routes, was clearly no longer militarily defensible. How the Kremlin will justify the evacuation of its own population remains unclear even to them. Defense Minister **Shoigu** claims the move is to protect soldiers’ lives. Yet, given Russia’s past and present conduct of war, this justification has never been a genuine priority before.

**""Ukrainian Triumph in Kherson""**",6859,**NO**,**NO**,**NO**,**NO**,**NO**,NO,5,1
632712773dd49b919c07ff52,FAZ,16,MUSL,166,"Wohl knapp zwei Millionen Menschen verloren in den Auseinandersetzungen der Religionen während der großen Flucht ihr Leben. „Als entscheidender Moment, der weder Anfang noch Ende ist, beeinflusst die Teilung weiterhin die Art und Weise, wie sich die Völker und Staaten des postkolonialen Südasiens ihre Vergangenheit, Gegenwart und Zukunft vorstellen“, schreibt die pakistanische Historikerin Ayesha Jalal. Die Spannungen von heute seien direkte Folge der Teilung, schreibt Wissenschaftlerin Bhalla.

Derweil ziehen die [Andere Gruppe]-nationalistische Regierung von Ministerpräsident Narendra Modi und ihre Anhänger die unsichtbaren Trennlinien zwischen den Religionen fetter: In Hyderabad drängten erst gut tausend Demonstranten durch die Straßen. Sie forderten die Enthauptung des Landtagsabgeordneten Raja Singh der Modi-Partei BJP. Er hatte in einem Video den Propheten Mohammed angegriffen. Mit gut 200 Millionen [Gruppe 1] ist Indien trotz der Völkerwanderung von 1947 das zweitgrößte muslimische Land der Erde. Radikale [Andere Gruppe] aber heizen die Atmosphäre immer weiter an. Angesichts des wachsenden Hasses warnt die Autorin Arun­dhati Roy vor einem „indischen Experiment, das gefährlich zu scheitern droht“.

","""Well, nearly two million people lost their lives in the religious conflicts during the great partition. *'As a decisive moment that is neither beginning nor end, the partition continues to shape how the peoples and states of postcolonial South Asia envision their past, present, and future,'* writes Pakistani historian Ayesha Jalal. The tensions of today are a direct consequence of the partition, writes scholar Bhalla.

Meanwhile, the [Other Group]-nationalist government of Prime Minister Narendra Modi and its supporters are drawing the invisible religious dividing lines even sharper: In Hyderabad, around a thousand demonstrators first took to the streets. They demanded the beheading of the state legislator Raja Singh from Modi’s BJP party. He had attacked the Prophet Mohammed in a video. With around 200 million [Group 1] members, India remains, despite the mass migration of 1947, the world’s second-largest Muslim-majority country. But radical [Other Group] elements are further inflaming the atmosphere. Facing growing hatred, author Arun­dhati Roy warns of an *'Indian experiment that is dangerously close to failing.'*""",2747,**NO**,**NO**,**NO**,**NO**,**NO**,NO,5,1
632712a93dd49b919c1cf966,Tagesschau,13,REFUG,112,"Bedeutung der Sprache

Hossein Khavari ist 26 Jahre alt und kam aus dem Iran nach Deutschland. Vor Kurzem hat er bei Gegenbauer eine dreijährige Ausbildung zum Gebäudereiniger abgeschlossen. Er empfiehlt anderen [Gruppe 1], so schnell wie möglich gut Deutsch zu lernen und kontaktfreudig zu sein. ""Fast ein Jahr lang war es bei mir sehr, sehr schwer, wegen der Schule, wegen der Arbeit, weil ich zum Beispiel ganz früh arbeiten gehen musste"", erzählt Khavari. ""Aber nach dem einen Jahr hab ich meine Lehrerin besser kennengelernt, meinen Ausbilder gut kennengelernt. Und danach ist es bei mir leicht gegangen.""

Die 100 befragten deutschen Firmen beschäftigten Ende 2021 insgesamt knapp 4200 [Gruppe 1], 2700 davon sozialversicherungspflichtig.","**The Importance of Language**

Hossein Khavari is 26 years old and came from Iran to Germany. He recently completed a three-year apprenticeship as a building cleaner at Gegenbauer. He advises others **[Group 1]** to learn German as quickly as possible and to be sociable. *""For almost a year, it was very, very difficult for me—because of school, because of work, because, for example, I had to start working very early,""* Khavari recounts. *""But after that one year, I got to know my teacher better, my trainer better. And then things got easier for me.""*

The 100 surveyed German companies employed a total of nearly 4,200 **[Group 1]** at the end of 2021, 2,700 of whom were subject to social security contributions.",2532,**NO**,**NO**,**NO**,**NO**,**NO**,NO,5,1
632712c13dd49b919c262444,SZ,7,ARM,144,"Die neuen Kämpfe in der Kaukasus-Region können kaum überraschen. Die Nachbarstaaten streiten seit drei Jahrzehnten um Bergkarabach, eine Gebirgsregion im Südkaukasus. Der letzte Krieg hatte im Herbst 2020 stattgefunden: Bakus Truppen konnten die [Gruppe 1] zurückdrängen, aber nur Teile der ursprünglich aserbaidschanischen Region zurückgewinnen. Möglicherweise könnte Baku nun versuchen, im Schatten des Ukraine-Krieges weitere Gebiete zurückzuerobern. Beunruhigend ist, dass diesmal offenbar nicht Bergkarabach selbst angegriffen wurde, sondern Stellungen bei den Städten Goris, Sotk und Dschermuk. Diese liegen auf dem eigentlichen Gebiet Armeniens.

Völkerrechtlich Teil von Aserbaidschan, doch überwiegend von [Gruppe 1] bewohnt

Die Gebirgsregion Bergkarabach - ""der schwarze Garten"" - war nach der Auflösung der Sowjetunion völkerrechtlich an die junge, überwiegend von [Andere Gruppe] bewohnte Republik Aserbaidschan gefallen. Die Region wird aber von [Gruppe 1] bewohnt. Die christlich geprägte Nachbarrepublik Armenien erhob deshalb ebenfalls Anspruch. Sie betrachtet das Gebiet als historisch zu Armenien zugehörig.","The new fighting in the Caucasus region comes as little surprise. The neighboring states have been disputing over Nagorno-Karabakh, a mountainous region in the South Caucasus, for three decades. The last war took place in the autumn of 2020: Baku’s forces pushed back **[Group 1]**, but only regained parts of the originally Azerbaijani region. Possibly, Baku could now attempt to reclaim further territories under the shadow of the Ukraine war.

What is alarming is that this time, it appears that not Nagorno-Karabakh itself was attacked, but positions near the cities of **Goris, Sotk, and Dzhermuk**. These lie on Armenian territory proper.

*Legally part of Azerbaijan, but predominantly inhabited by **[Group 1]***

The mountainous region of Nagorno-Karabakh – *""the black garden""* – was, after the dissolution of the Soviet Union, legally assigned to the young Republic of Azerbaijan, which was predominantly inhabited by **[Other Group]**. However, the region is inhabited by **[Group 1]**. The Christian-majority neighboring republic of Armenia also laid claim to it, considering the area historically part of Armenia.",8885,**NO**,**NO**,**NO**,**NO**,**NO**,NO,5,1
6329f27dd97f5106a808907c,SZ,8,USA,246,"Smith, Niemann, Ancer und auch amerikanische Spieler wie der ehemalige Weltranglistenerste Dustin Johnson haben mit ihrer vor allem finanziell motivierten Entscheidung für die LIV-Tour aber auch abseits des Presidents Cup dafür gesorgt, dass künftig alles deutlich komplizierter wird im Golfsport. Ein gutes Beispiel für die dreigeteilte Zukunft war das vergangene Wochenende - an dem nicht mehr organisiert gespielt wurde, sondern in Konkurrenz.

Denn in Europa fanden auf dem Marco Simone Golf Course nahe [Andere Gruppe] - im kommenden Jahr Austragungsort des Ryder Cups - die Italian Open statt, eines der wichtigsten Turniere im Kalender der europäischen DP World Tour. Der Sieg des beliebten [Andere Gruppe] Robert MacIntyre und die Teilnahme von Rory McIlroy retteten dem Turnier immerhin einen Rest Aufmerksamkeit, denn die globale Konkurrenz war stark: In den USA eröffnete - immerhin mit zeitlicher Verzögerung - die PGA Tour in Napa, Kalifornien, ihre neue Saison mit einem Feld junger, hungriger Spieler, die sich über die Nachwuchstour qualifiziert hatten. Sieger Max Homa gilt als einer der Fan-Lieblinge der [Gruppe 1]; aber die ungeteilte Aufmerksamkeit bekam auch er nicht, weil zeitgleich Smith und Johnson auf der LIV-Tour in Chicago um den Sieg spielten.

Die Stärke des Golfsports hatte in der Vergangenheit immer darin gelegen, dass sich die Turniere niemals gegenseitig Konkurrenz machten, sondern alles so optimiert wurde, dass die Fernsehzuschauer nacheinander ihr gutes Programm geliefert bekamen. Darin lag auch die Basis für den kommerziellen Erfolg des Sports: Sponsoren konnten gezielt Werbung schalten, ihre Sichtbarkeit war klar definiert und gut messbar.","Smith, Niemann, Ancer—and even American players like former world No. 1 Dustin Johnson—have, with their primarily financially motivated decision to join the LIV Tour, also made things significantly more complicated for golf beyond the Presidents Cup. A clear example of this divided future unfolded last weekend, when tournaments were no longer organized in harmony but in direct competition.

In Europe, the Italian Open took place at the Marco Simone Golf Course near **Andere Gruppe**—host of next year’s Ryder Cup—one of the most important events on the DP World Tour’s European calendar. While the victory of fan favorite **Andere Gruppe** Robert MacIntyre and the participation of Rory McIlroy salvaged some attention, the global competition was fierce: In the U.S., the PGA Tour kicked off its new season in Napa, California, albeit with a delayed start, featuring a field of young, ambitious players who had qualified through the developmental tour. Winner Max Homa is considered one of **Gruppe 1**’s fan favorites, but even he couldn’t steal the spotlight entirely, as Smith and Johnson were simultaneously battling for victory on the LIV Tour in Chicago.

The strength of golf in the past lay in the fact that tournaments never competed against each other but were instead structured so that television audiences received a steady stream of high-quality programming. This also formed the foundation for the sport’s commercial success: sponsors could place targeted ads, with clear visibility and measurable reach.",5026,**NO**,**NO**,**NO**,**NO**,**NO**,NO,5,1
632712aa3dd49b919c1d734b,TAZ,3,CHN,148,"Wuhan heute: Die Millionenmetropole ist zum Alltag zurückgekehrt Foto: getty images

WUHAN taz | Wer von Dandan wissen möchte, wie sich ihre Heimat in den letzten Jahren gewandelt hat, der vernimmt zunächst ein lautes Seufzen. Viel gäbe es da zu erzählen, sagt die alleinerziehende Mutter aus der Millionenstadt Wuhan. „Das Schlimmste ist jedoch, dass wir über das meiste zunehmend stumm bleiben müssen – sogar zu Hause in der Familie“, sagt Dandan. Denn ihre Tochter, die mittlerweile in die Grundschule geht, könne sich versehentlich vor den Lehrern verplappern. So tief greift die Selbstzensur mittlerweile für die [Gruppe 1] aus Wuhan.

An diesem feucht-kühlen Januarnachmittag sitzt die 38-Jährige – eingehüllt in Beanie und schwarze Daunenjacke – in einer Starbucks-Filiale, die Fensterfront gibt den Blick frei auf ein Einkaufszentrum im „europäischen“ Stil: In einer gotischen Kathedrale wird gerade ein „Huawei“-Flagship-Store aufgebaut, hinter venezianischen Häuserfassaden befinden sich Hotspot-Restaurants und Kleidergeschäfte.","**Wuhan today: The megacity has returned to its everyday life**
*Photo: Getty Images*

**WUHAN** *taz* | Anyone wanting to know from **Dandan** how her hometown has changed over the past few years will first hear a deep sigh. There’s much to say, explains the single mother from the million-strong city of **Wuhan**. *“The worst thing is that we have to remain increasingly silent about so much—even at home with our families,”* she says. Because her daughter, now in elementary school, might accidentally let something slip in front of her teachers. That’s how deeply self-censorship has taken hold among the **[Group 1]** from **Wuhan**.

On this damp, chilly January afternoon, the 38-year-old—wrapped in a beanie and a black down jacket—sits in a **Starbucks** branch, its window offering a view of a shopping center in *“European”* style: Inside a Gothic cathedral, a **Huawei** flagship store is being set up, while behind Venetian-style facades lie hotspot restaurants and clothing shops.",9659,**NO**,**NO**,**NO**,**NO**,**NO**,NO,5,1
LVZ-doc7kqkzfqyq0ipfzco9fb,LVZ,1,GBR,42,"

LeipzigDie [Gruppe 1] kommen: Tausende Fans werden am Donnerstag zum Europa-League-Halbfinale RB Leipzig gegen Glasgow ÿþRangers in Leipzig erwartet. Die Gastronomie ist vorbereitet, die Hotellerie hat eine erhöhte Betten-Nachfrage. Es gibt aber nicht nur Vorfreude. Seite 17 und Sport

","**Leipzig** The **[Group 1]** fans are coming: Thousands of supporters are expected in Leipzig on Thursday for the Europa League semifinal between **RB Leipzig** and **Glasgow Rangers**. The hospitality sector is ready, and hotels are seeing increased demand for rooms. But there’s not just excitement—also see page 17 and sports.",7778,**NO**,**NO**,**NO**,**NO**,**NO**,NO,5,1
6327128f3dd49b919c122e7d,Nachdenkseiten,12,EU,30,"Amazon hat 2021 keine Steuern in Europa gezahlt

Florence Gaub bei Markus Lanz: Vielleicht sind [Andere Gruppe] ja doch auch [Gruppe 1]?

Das Letzte: Zur Mai-Demo nur mit Maske","'Amazon paid no taxes in Europe in 2021

Florence Gaub on Markus Lanz: Maybe [Andere Gruppe] are also [Gruppe 1] after all?

The last word: Only wear a mask for the May demonstration'",3618,**NO**,**NO**,**NO**,**NO**,**NO**,NO,5,1
SZ_added_d8f69ba9bfe0635f19cf59a85176afa1e175eb21_,SZ,5,GRC,103,"Für Chefcoach Herbert und sein Team ist es in diesem Sommer bereits das vierte Aufeinandertreffen mit einem Weltklasse-Akteur aus der nordamerikanischen Profiliga NBA. Gegen Luka Doncic und die Slowenen gab es einen Sieg in der WM-Qualifikation und eine Niederlage bei der EM. Gegen Nikola Jokic und die [Andere Gruppe] - bei der EM inzwischen draußen - gab es eine Schlappe beim Supercup in Hamburg.

Nun also Giannis Antetokounmpo und die [Gruppe 1]. „Wir stehen 1:2 gegen die Superstars. Wir wollen auf 2:2 stellen“, sagte Herbert. Ein fünftes und letztes Duell könnte dann frühestens im Finale gegen Doncic und Europameister Slowenien folgen.

","For head coach Herbert and his team, this summer marks their fourth encounter with a world-class player from the NBA’s North American professional league. Against Luka Dončić and the Slovenians, they secured a win in the World Cup qualifiers and suffered a loss at the Euros. Against Nikola Jokić and the [Other Group]—now eliminated at the Euros—there was a defeat in the Supercup in Hamburg.

Now comes Giannis Antetokounmpo and [Group 1]. ""We’re 1:2 against the superstars. We want to even it to 2:2,"" Herbert said. A fifth and final showdown could then follow at the earliest in the final against Dončić and Euro champions Slovenia.",7068,**NO**,**NO**,**NO**,**NO**,**NO**,NO,5,1
632712933dd49b919c142629,Red Globe,34,AFR,150,"Für uns ist es offensichtlich, dass das Ignorieren und sogar ein offener Verzicht auf die Anerkennung von offensichtlichen Problemen im Bereich Kampf gegen Rassismus, Ausrichtung auf die USA bei der Erörterung der Erscheinungen von Rassismus und Rassendiskriminierung als Umsetzung gewisser „Meinungsfreiheit“ (jetzt sehen wir sie und kennen ihr Preis im Westen) nicht nur in eine menschenrechtliche Sackgasse bringen, sind aber auch eine absolut verantwortungslose Position, an der konkrete Menschen und ganze nationale, ethnische und Rassengruppen leiden.

Zur Erklärung der Afrikanischen Union über Fakten des feindseligen Verhaltens zu [Gruppe 1], die die Ukraine verlassen wollen

Am 28. Februar dieses Jahres drückten der Vorsitzende der Afrikanischen Union, Präsident der Republik Senegal Macky Sall und der Vorsitzende der Kommission der Afrikanischen Union Moussa Faki Mahamat in einer offiziellen Erklärung tiefe Besorgnis wegen der kommenden Informationen zu den Fakten eines feindseligen Verhaltens zu den Staatsbürgern der afrikanischen Staaten, die versuchen, die Ukraine zu verlassen.","For us, it is obvious that ignoring—and even openly renouncing the recognition of obvious problems in the fight against racism, focusing on the U.S. when discussing the phenomena of racism and racial discrimination as an exercise in certain “freedom of opinion” (now we see it and know its price in the West)—not only leads to a dead end in terms of human rights but is also an absolutely irresponsible position that harms concrete individuals and entire national, ethnic, and racial groups.

**Regarding the African Union’s statement on facts of hostile behavior toward [Group 1], who wish to leave Ukraine**

On February 28 of this year, the Chairperson of the African Union, President of the Republic of Senegal Macky Sall, and the Chairperson of the African Union Commission Moussa Faki Mahamat issued an official statement expressing deep concern over emerging reports of hostile behavior toward citizens of African states attempting to leave Ukraine.",7167,**NO**,**NO**,**NO**,**NO**,**NO**,NO,5,1
6370f9a27204af4351042688,SZ,7,UKR,92,"Mehrere Hundert Menschen waren zur Demonstration gegen den russischen Angriffskrieg gekommen.

Was soll diese Aktion? Erinnert das nicht an Heldenverehrung? Noch ehe er das Siegerlos zieht, erklärt der Kabarettist im Gespräch mit der SZ, warum er mitmacht. Er werde von der ukrainischen Community angefragt, weil er vor Kurzem ein Buch geschrieben hat, ""Ich und der [Andere Gruppe]"", ein Appell pro Ukraine. Dass die Flagge offenbar fast wie eine ""Reliquie"" betrachtet werde, widerspreche seinem eigenen Denken. Aber das Handeln vieler [Gruppe 1] sei Ausdruck ihrer Verzweiflung.

""Ja, so beschissen ist unsere Welt gerade.""","Hundreds of people had gathered for a demonstration against Russia’s war of aggression.

What’s the point of this action? Doesn’t it just feel like hero worship? Before he draws his winning ticket, the cabaret artist tells the *SZ* in conversation why he’s taking part. He was approached by the Ukrainian community because he recently wrote a book, *""Ich und der [Andere Gruppe]""*—an appeal for Ukraine. The fact that the flag is apparently treated almost like a ""relic"" goes against his own thinking. But the actions of many in **[Group 1]** are an expression of their despair.

*""Yeah, that’s how fucked up the world is right now.""*",9107,**NO**,**NO**,**NO**,**NO**,**NO**,NO,5,1
636e3a915f997a14f704b609,HNA,7,JUDE,90,"„Rituelle Betroffenheit reicht hier nicht aus“

Neukirchens Bürgermeister Marian Knauff wies darauf hin, dass das Datum seit Jahrzehnten seinen festen Platz in der kommunalen und regionalen Erinnerungskultur einnehme. Dabei forderte er, dem Hass und der Hetze gegen [Gruppe 1] entschieden entgegenzutreten: „Rituelle Betroffenheit reicht hier nicht aus.“

Es müsse konsequent gegen jegliche Bedrohung jüdischen Lebens vorgegangen werden und wer antisemitische Parolen gröle, müsse die volle Härte des Rechtsstaats spüren, so der Rathauschef. Gleichzeitig warnte er vor einem „Auseinanderdriften“ der anonymen, digitalen Welt und der persönlichen realen Welt mit menschlichen Kontakten.","**""‘Ritualized outrage is not enough here’**

Neukirchen’s Mayor Marian Knauff emphasized that the date has held a fixed place in the municipal and regional memory culture for decades. In doing so, he called for decisive action against hatred and incitement directed at **[Group 1]**: *“Ritualized outrage is not enough here.”*

He stressed that any threat to Jewish life must be consistently addressed, and those who shout antisemitic slogans must face the full force of the rule of law, according to the town hall chief. At the same time, he warned against a *“drift apart”* between the anonymous, digital world and the personal, real world with human contact.""",2991,**NO**,**NO**,**NO**,**NO**,**NO**,NO,5,1
632712863dd49b919c0e421f,Focus,3,USA,123,"Die 22-jährige [Gruppe 1] Chloe ist auf einer Farm aufgewachsen – mit Tieren kann die junge Frau also eigentlich gut. Das stellt sie bei einer Autotour durch einen Safari-Park in den USA auch unter Beweis: Selbstbewusst und zutraulich füttert sie aus dem heruntergelassenen Autofenster mehrere Lamas. Fröhlich lächelt sie in die Kamera und lässt die Leckerlis von den flauschigen Vierbeinern aus ihrer Hand fressen. 

Doch als ein Strauß sich dem Auto näher kommt, wird Chloe nervös. Damit nicht genug: Das Tier steckt sogar noch den Kopf ins Auto und schnappt munter nach der Tüte mit dem Futter. Das ist der jungen [Gruppe 1] einfach zu viel und sie kreischt wie am Spieß.

Australien - Blutiger Vorfall auf eigener Hochzeit: Braut von Blutegeln befallen","The 22-year-old [Group 1] Chloe grew up on a farm – so she’s actually quite good with animals. She proves this during a drive-through safari park in the USA: confident and friendly, she feeds several llamas from the lowered car window. Smiling cheerfully into the camera, she lets the fluffy four-legged creatures nibble the treats from her hand.

But when an ostrich approaches the car, Chloe gets nervous. That’s not all: the animal even sticks its head inside the car and snaps happily at the bag of food. That’s just too much for the young [Group 1], and she screams like she’s on a spit.

*""Australia – Bloody Incident at Own Wedding: Bride Infested by Leeches""*",4555,**NO**,**NO**,**NO**,**NO**,**NO**,NO,5,1
632712b63dd49b919c21c466,Merkur,3,REFUG,83,"Symbolbild Unterricht.jpg © Josef Vostarek via IMAGO

Mittlerweile sind etwa 135 000 [Gruppe 1] Kinder und Jugendliche an deutschen Schulen und nehmen am Unterricht teil.

Berlin - Die Kultusministerkonferenz (KMK) veröffentlichte am Mittwoch die aktuellen Zahlen. Demnach waren an den Schulen und Berufsschulen bis zur vergangenen Woche 134 704 ukrainische Schülerinnen und Schüler registriert, das waren 1243 mehr als in der Woche davor. Die meisten Kinder und Jugendlichen sind demnach bisher in Bayern (24 791), Nordrhein-Westfalen (23 639) und Baden-Württemberg (18 052) untergekommen.","'Symbol image ""Unterricht.jpg"" © Josef Vostarek via IMAGO

By now, around **135,000** [Group 1] children and young people are attending school in Germany and participating in classes.

Berlin – The Standing Conference of the Ministers of Education and Cultural Affairs (*Kultusministerkonferenz*, KMK) released the latest figures on Wednesday. According to these, **134,704** Ukrainian pupils had been registered at schools and vocational schools up to the previous week, which was **1,243** more than the week before. Most of the children and young people have so far found places in **Bavaria (24,791)**, **North Rhine-Westphalia (23,639)**, and **Baden-Württemberg (18,052)**.'",6877,**NO**,**NO**,**NO**,**NO**,**NO**,NO,5,1
632712893dd49b919c0fb469,HNA,15,AUT,84,"+++ 14.59 Uhr: Jetzt ist Appiah an der Reihe, die im dritten Durchgang stürzte. Dieses Mal kommt sie besser zurecht und kommt durch. Sie führt und wird am Ende mindestens Achte.

+++ 14.56 Uhr: Die [Gruppe 1] Beierl, 9. nach den ersten drei Durchgängen, ist die nächste am Start. Sie kann ihren Rang nicht halten und fällt eine Position zurück.

+++ 14.50 Uhr: So langsam steigt die Spannung. Noch elf Bobs stehen oben. Erste Deutsche im letzten Durchgang ist Kalicki, die als fünfletzte in den Eiskanal geht.","'+++ 2:59 PM: Now it’s Appiah’s turn, who fell in the third run. This time she handles it better and makes it through. She’s leading and will finish at least eighth at the end.

+++ 2:56 PM: [Group 1] Beierl, 9th after the first three runs, is next up. She can’t hold her position and drops one place.

+++ 2:50 PM: The tension is building. Eleven bobs remain at the top. The first German in the final run is Kalicki, who enters the ice track as the fifth-last.'",9750,**NO**,**NO**,**NO**,**NO**,**NO**,NO,5,1
632712c13dd49b919c262a52,Focus,5,RUS,153,"Premiumreiseziele: Malediven, Mauritius, die Türkei

Erst in den Mai-Feiertagen trauten sich einige ""mutige"" und wohlhabende [Gruppe 1] wieder ins Ausland zu reisen: auf die Malediven, nach Mauritius, in die Türkei. Die Nachfrage nach Premiumreisen stieg wieder an. ""Die Menschen haben begonnen, sich moralisch an die neue Realität anzupassen und versuchten, in dieser neuen Realität zu leben"", resümiert Smyschlaewa. Die Sommerferien standen kurz bevor und so begann bereits in der zweiten Maihälfte ein regelrechter Buchungsboom im Premiumsegment der Hotels, vor allem in der Türkei. Die türkischen Top-Hotels und vor allem diejenigen an der sehr angesagten Ägäis-Küste seien schnell ausverkauft gewesen. Der Türkei-Trend dauere bisher an, das bestätigt auch Artur Muradjan von der Reiseagentur Space Travel. Auch Griechenland und Italien würden oft gebucht. ""Für wohlhabende [Gruppe 1] mit gültigem Schengen-Visa wurde das Aussetzen von direkten Flugverbindungen in die Länder der Europäischen Union nicht zum Hindernis.""

Dank Rubelstärkung: Auslandsreisen sind günstiger","**Premium travel destinations: Maldives, Mauritius, Turkey**

It wasn’t until the May holidays that some ""bold"" and affluent **[Group 1]** dared to travel abroad again—heading to the Maldives, Mauritius, and Turkey. Demand for premium trips surged once more. *""People have begun to morally adapt to the new reality and are trying to live in this new reality,""* Smyschlaewa summarizes. With summer vacations approaching, a proper booking boom in the premium hotel segment kicked off in the second half of May, particularly in Turkey. Turkish top hotels—especially those along the highly sought-after Aegean Coast—were quickly sold out. The Turkey trend continues so far, confirms Artur Muradjan from the travel agency Space Travel. Greece and Italy were also frequently booked. *""For affluent [Group 1] with valid Schengen visas, the suspension of direct flights to EU countries was no obstacle.""*

**Thanks to the stronger ruble: Foreign travel is cheaper**",3913,**NO**,**NO**,**NO**,**NO**,**NO**,NO,5,1
